WorkerId,RequesterFeedback,WorkTimeInSeconds,Input.media-link,Input.task_description,Input.image_url_1,Answer.Label,Answer.Sentiment
A2MLOF6VG898LQ,,69,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/25.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Explanation,Positive
ADKZT38GVYPKG,,17,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/25.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A3TZ5ZEWHMZ1X3,,33,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/25.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A2LN42YO5UY41W,,568,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/25.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A1M7RRHMZDU2GT,,38,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/25.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A1YGSIQI52QT9L,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/25.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
AO9YO8LW3AWGC,,5,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/25.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
A36MOV8E6SYHCR,,2942,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/25.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A11RW2ST75JQZN,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
ADKZT38GVYPKG,,28,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A3VG66B6CI1EXN,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A2MFM5YJB1YEUM,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Negative
A2NJTYYY37DNO,,9,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A1YGSIQI52QT9L,,195,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Neutral
A3E4I2AYEZGYT5,,17,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
AO9YO8LW3AWGC,,15,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
AXJND2BH6C55U,,20,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A24J49GQTKPH0T,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A15CZ7PS8YOWXI,,58,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A1JE05J6WQVPRI,,12,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Negative
A2F7DHQAMWJ5NF,,46,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A2MFM5YJB1YEUM,,37,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Negative
A2LN42YO5UY41W,,577,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A1YGSIQI52QT9L,,60,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Positive
A2Y28BK20CM1YQ,,92,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Negative
A15CZ7PS8YOWXI,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Negative
A3UDP95JGEX3H1,,78,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Neutral
A3TZ5ZEWHMZ1X3,,21,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Negative
ADKZT38GVYPKG,,87,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Negative
A2NJTYYY37DNO,,7,https://s3-us-west-2.amazonaws.com/audio-segments/p8/copiersegments/25.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Positive
A2G9RJ2HGKKLKU,,17,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Negative
AXJND2BH6C55U,,47,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
A3E4I2AYEZGYT5,,76,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Negative
ADKZT38GVYPKG,,38,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Explanation,Negative
A24J49GQTKPH0T,,16,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A1YGSIQI52QT9L,,30,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A31ZCD1L0AKXWO,,10,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Negative
A9Y1HKUEOOEPM,,35,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Positive
A17EHWQND2HPWE,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Neutral
A11RW2ST75JQZN,,18,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Negative
AKRPN2ZWAVJKK,,50,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/20.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Negative
A3VG66B6CI1EXN,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A3E4I2AYEZGYT5,,16,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A2MFM5YJB1YEUM,,31,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
ADKZT38GVYPKG,,23,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A11RW2ST75JQZN,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A2Y28BK20CM1YQ,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A2LN42YO5UY41W,,454,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A2NJTYYY37DNO,,13,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A1YGSIQI52QT9L,,51,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
A9Y1HKUEOOEPM,,40,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A2XKQ7CM69H6K9,,26,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/53.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A3IC8W32FQVLLB,,37,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
A36MOV8E6SYHCR,,6974,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A1YGSIQI52QT9L,,28,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Positive
A15CZ7PS8YOWXI,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A2SIQDQ7C9O7M5,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A2WE2OQTRCUBK1,,38,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A30JY09PXNVW3S,,43,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
A5PBAAFBSG92V,,23,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
AUW4D4FF87HS0,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A2J0V2XT76EEYB,,52,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
AXJND2BH6C55U,,89,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/22.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
A2LN42YO5UY41W,,40,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A3E4I2AYEZGYT5,,40,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Negative
A2NJTYYY37DNO,,32,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A3VG66B6CI1EXN,,13,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A17EHWQND2HPWE,,24,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
ADKZT38GVYPKG,,33,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
A15CZ7PS8YOWXI,,32,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A31ZCD1L0AKXWO,,18,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Negative
A2II9MFOHM6MWQ,,27,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Negative
A1YGSIQI52QT9L,,20,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Negative
A14O1TU6GZ7932,,21,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/8.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A2LN42YO5UY41W,,151,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A2T5QR5TEO94Q8,,30,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
A3E4I2AYEZGYT5,,29,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
ADKZT38GVYPKG,,28,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A1YGSIQI52QT9L,,52,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Positive
A31ZCD1L0AKXWO,,30,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
ATTNJ2IHS8MH8,,247,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Positive
A24JLI0VZP59WK,,38,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
A3EQ7WQPG0RVWY,,185,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A1M7RRHMZDU2GT,,6,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Positive
A2NJTYYY37DNO,,12,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/17.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Positive
A1YGSIQI52QT9L,,50,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Explanation,Neutral
AXJND2BH6C55U,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A37J81HEYWFY3P,,64,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A2SIQDQ7C9O7M5,,32,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Explanation,Neutral
A3VG66B6CI1EXN,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A2NJTYYY37DNO,,7,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Explanation,Positive
A36MOV8E6SYHCR,,2654,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Positive
A3TZ5ZEWHMZ1X3,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A3E4I2AYEZGYT5,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A3OZTRVA24QHP,,84,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A389WDNIS60F97,,13,https://s3-us-west-2.amazonaws.com/audio-segments/p7/copiersegments/26.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Neutral
A1YGSIQI52QT9L,,32,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/13.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Negative
A2NJTYYY37DNO,,15,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/13.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Explanation,Positive
A1YYS1AMSXSGOH,,24,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/13.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A2J0V2XT76EEYB,,28,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/13.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
AXJND2BH6C55U,,29,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/13.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
ADKZT38GVYPKG,,31,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/13.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A3E4I2AYEZGYT5,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/13.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
